metric_name,metric_description,metric_unit,ds_name,ds_description,net,sta,loc,chan,value,starttime,endtime,lat,lon,elev
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-109.757","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-111.762","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-114.049","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-115.592","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-115.695","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-113.874","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-117.418","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-119.262","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-117.373","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-115.101","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-108.205","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","UW","SLA  ","03","HNN","1.09353176374e-05","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","8.37826655796e-07","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","UW","SLA  ","03","HNN","68","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-11014.2485728","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","UW","SLA  ","03","HNN","6.15401533484","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-11043","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","UW","SLA  ","03","HNN","-10975","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","3605.06","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","3605.06","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","UW","SLA  ","03","HNN","100.001664355","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","03","HNN","0","2018-02-01 10:00:00","2018-02-01 11:00:00","47.582088","-122.331451","6"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","BK","YBH  ","00","BHE","5.73725357999e-06","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","2.24805769603e-07","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","BHE","2263","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","BHE","-3184.38089585","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","BHE","258.854724714","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","BHE","-4249","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","BHE","-1986","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","1802.54","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","1802.54","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","BK","YBH  ","00","BHE","50.00110957","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","BK","YBH  ","00","HHE","4.83360180433e-05","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","1.11524337775e-06","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","HHE","4562","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","HHE","-2463.55543042","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","HHE","370.550229171","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","HHE","-4547","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","HHE","15","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","1802.53","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","1802.53","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","BK","YBH  ","00","HHE","50.0008321775","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 11:00:00","2018-02-01 12:00:00","41.73204","-122.710388","1059.7"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","BK","YBH  ","00","BHE","5.65707444419e-06","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","2.29870159551e-07","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","BHE","1595","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","BHE","-3211.26796077","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","BHE","196.69792051","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","BHE","-3966","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","BK","YBH  ","00","BHE","-2371","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","1802.54","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","1802.54","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","BK","YBH  ","00","BHE","50.00110957","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","BHE","0","2018-02-01 12:00:00","2018-02-01 13:00:00","41.73204","-122.710388","1059.7"
